"Index","AvgRating","GameName","GameRank","GeekRating","ListPrice","NumVoters","RankCategory"
1719,6.95,"Who? What? Where?",5674,5.624,29.99,122,4
1720,6.23,"Suspicion",5678,5.624,19.99,319,4
1721,6.45,"Ancestree",5681,5.624,30,204,4
1722,6.04,"Executive Decision",5682,5.624,29.99,391,4
1723,6.86,"Wizards Wanted",5684,5.624,34.99,143,4
1724,5.93,"Mars Attacks: The Dice Game",5691,5.624,19.99,619,4
1725,6.11,"Murder of Crows",5704,5.623,12.95,391,4
1726,8.12,"Manoeuvre: Distant Lands",5710,5.623,46,57,4
1727,6.74,"They Come Unseen",5711,5.623,49.95,163,4
1728,6.52,"Athens & Sparta",5716,5.623,89.56,186,4
1729,6.65,"Bastion",5728,5.622,16.34,168,4
1730,6.95,"Prospectus",5729,5.622,59.99,126,4
1731,6.29,"5ive Straight",5754,5.622,26.99,268,4
1732,6.32,"Magnifico",5764,5.621,59.95,247,4
1733,6.33,"StarFall",5774,5.621,29.99,231,4
1734,6.59,"Merchants & Marauders: Broadsides",5776,5.621,49.99,169,4
1735,5.82,"Back to the Future: The Card Game",5779,5.621,19.99,1070,4
1736,6.3,"Quoridor Kid",5787,5.621,24.99,228,4
1737,6.03,"Heroica: Nathuz",5797,5.62,19.99,420,4
1738,7.18,"Warmaster Ancients",5905,5.617,169.73,104,4
1739,6.75,"Emergence Event",5915,5.616,60,151,4
1740,6.2,"Crooks",5920,5.616,10.99,279,4
1741,6.43,"Giza: The Great Pyramid",5921,5.616,34.99,183,4
1742,7.06,"Cahoots",5927,5.616,14.99,109,4
1743,6.34,"Behind the Throne",5928,5.616,19.9,245,4
1744,5.8,"Oceania",5930,5.616,15,910,4
1745,6.97,"Heavy Steam",5943,5.615,79.99,116,4
1746,6.41,"Futuropia",5948,5.615,54.04,180,4
1747,5.83,"That's a Question!",5954,5.615,13,708,4
1748,7.24,"Critical Mass: Raijin vs Archon",5967,5.615,19.96,95,4
1749,5.97,"Mythe",5968,5.615,30,415,4
1750,6.09,"Cranium Cariboo",5980,5.614,21.99,342,4
1751,6.64,"Stones of Fate",5989,5.614,24.99,197,4
1752,6.31,"Bushido: Der Weg des Kriegers",5990,5.614,49.95,253,4
1753,6.45,"Rome: City of Marble",6020,5.612,49.99,168,4
1754,5.87,"Justinian",6035,5.612,44.99,581,4
1755,6.94,"Fleets: The Pleiad Conflict",6043,5.612,39.72,119,4
1756,6.55,"Salem",6049,5.611,45,172,4
1757,7.05,"Clash of Giants: Civil War",6057,5.611,55,96,4
1758,6.7,"Rock of the Marne",6068,5.611,40,127,4
1759,6.24,"Dark Is The Night",6069,5.611,20,249,4
1760,7.07,"Prowler's Passage",6074,5.611,35,104,4
1761,7.35,"Planet of the Apes",6087,5.61,59.99,94,4
1762,6.38,"Ninja All-Stars",6089,5.61,84.95,252,4
1763,5.95,"Trivial Pursuit: Bet You Know It",6093,5.61,29.99,478,4
1764,6.43,"Oath of the Brotherhood",6106,5.61,49.99,182,4
1765,5.83,"Treehouse",6113,5.61,9,813,4
1766,7.24,"Imperial Stars II",6126,5.609,28.99,91,4
1767,7.65,"Approaching Dawn: The Witching Hour",6145,5.608,59.99,101,4
1768,6.73,"Clash of Wills: Shiloh 1862",6163,5.608,29.99,119,4
1769,6.46,"Pirate Den",6165,5.608,29.99,190,4
1770,5.89,"Ming Dynasty",6177,5.607,39.99,485,4
1771,6.09,"Veggie Garden",6178,5.607,19.99,319,4
1772,7,"Codex: Card-Time Strategy – Starter Set",6182,5.607,25,88,4
1773,6.18,"Gold Fever",6184,5.607,23.05,240,4
1774,6.33,"Risk: Halo Wars Collector's Edition",6193,5.607,39.95,223,4
1775,5.83,"Bears!",6199,5.606,19.99,808,4
1776,6.31,"Isaribi",6201,5.606,39.99,196,4
1777,6.49,"Boxcars",6203,5.606,49.99,182,4
1778,6,"Kill the Overlord",6207,5.606,20,365,4
1779,6.2,"LIE",6220,5.605,6,241,4
1780,6.57,"Retreat to Darkmoor",6221,5.605,19.99,147,4
1781,5.74,"Shadows over Camelot: The Card Game",6232,5.605,24.99,1059,4
1782,6.87,"Cutthroat Kingdoms",6236,5.605,39.99,153,4
1783,5.81,"Go West!",6237,5.605,34.99,665,4
1784,5.72,"Chez Geek",6244,5.605,34.99,4178,4
1785,6.9,"Space Freaks",6249,5.604,27.19,157,4
1786,6.77,"Niña & Pinta",6253,5.604,49.95,114,4
1787,6.91,"Pinball Showdown",6254,5.604,26.84,108,4
1788,5.75,"Kittens in a Blender",6281,5.603,12.99,1744,4
1789,7.07,"Monsterpocalypse: Voltron – Defender of the Universe Battle Game",6303,5.603,49.99,95,4
1790,5.85,"Looting London",6310,5.602,24.99,547,4
1791,5.97,"Eight Epics",6313,5.602,19.99,358,4
1792,6.41,"Strong Stuff!",6359,5.601,50,159,4
1793,5.78,"Agent Hunter",6360,5.601,11.99,780,4
1794,6.13,"Attacktix Battle Figure Game: Star Wars",6384,5.6,19.99,279,4
1795,6.45,"Sun of York",6405,5.6,31,154,4
1796,5.8,"Doctor Who: The Card Game",6412,5.6,29.99,770,4
1797,6.64,"The Godfather: A New Don",6413,5.6,49.99,122,4
1798,5.8,"Bean Trader",6414,5.6,37.99,700,4
1799,5.94,"Chaos Marauders",6420,5.599,24.95,481,4
1800,6.24,"Odyssey: Wrath of Poseidon",6475,5.598,37.89,186,4
1801,6.11,"Take It or Leave It",6492,5.597,19.99,231,4
1802,5.81,"Grave Robbers From Outer Space",6498,5.597,19.99,943,4
1803,6.3,"Richard Scarry's Busytown: Busy, Busy Airport Game",6534,5.596,19.99,179,4
1804,7.11,"The Lion Guard: Protect the Pride Lands",6544,5.596,19.99,85,4
1805,6.06,"Yikerz!",6546,5.596,16.99,301,4
1806,5.86,"Sidibaba",6567,5.595,59.99,441,4
1807,5.84,"Gear & Piston",6598,5.594,54.99,451,4
1808,6.81,"Brewin' USA",6614,5.594,50,143,4
1809,6.05,"Ablaze!",6621,5.594,19.99,269,4
1810,6.68,"Monopoly Gamer: Mario Kart",6636,5.593,24.99,136,4
1811,5.92,"Mars Needs Mechanics",6642,5.593,39.99,332,4
1812,6.12,"Quest: A Time of Heroes",6659,5.593,39.99,248,4
1813,6.46,"Risk: Halo Legendary Edition",6671,5.592,49.99,156,4
1814,6.15,"Hot Tin Roof",6680,5.592,34.99,223,4
1815,6.52,"ScrumBrawl",6696,5.592,40,146,4
1816,5.69,"Mille Bornes",6720,5.591,16.99,6559,4
1817,6.64,"Nature of the Beast: City vs. Suburb",6815,5.589,17.95,112,4
1818,6.23,"Five Points: Gangs of New York",6826,5.589,34.99,181,4
1819,5.91,"Clue (2-6 players)",6845,5.588,21.99,609,4
1820,5.84,"Ostia",6862,5.588,25,480,4
1821,5.91,"Horus",6878,5.587,35,401,4
1822,5.95,"Pengoloo",6879,5.587,24.99,319,4
1823,6.06,"Monopoly: The Mega Edition",6880,5.587,39.99,374,4
1824,6.79,"Holdfast: Korea 1950-51",6881,5.587,64.99,89,4
1825,6.46,"Mesozooic",6882,5.587,19.99,141,4
1826,5.91,"Kitty Paw",6909,5.587,20,476,4
1827,6.32,"Tiger Leader",6936,5.586,89.99,164,4
1828,6.12,"A to Z",6958,5.585,29.99,221,4
1829,6.06,"The Doge Ship",6959,5.585,48.99,230,4
1830,5.82,"Clue: The Card Game",7011,5.584,12.94,574,4
1831,5.86,"Dino Hunt Dice",7022,5.583,9.95,459,4
1832,6.62,"Darkness Comes Rattling",7023,5.583,65,117,4
1833,5.79,"Fruit Spy",7049,5.583,19.99,540,4
1834,6.98,"Axis & Allies & Zombies",7053,5.583,40,92,4
1835,6.5,"Nomads",7059,5.582,9.68,125,4
1836,6.62,"Magic: The Gathering – Heroes of Dominaria Board Game",7091,5.582,69.99,103,4
1837,6.17,"Nantucket",7218,5.579,9.95,189,4
1838,5.99,"Mighty Monsters",7219,5.579,34.9,239,4
1839,6.36,"Flag Dash",7266,5.578,26.61,164,4
1840,6.04,"Perpetual-Motion Machine",7289,5.577,19.99,208,4
1841,6.03,"Space Junkyard",7336,5.576,4.99,225,4
1842,5.68,"Fluxx",7339,5.576,15.99,14286,4
1843,6.14,"Shiba Inu House",7367,5.575,20,177,4
1844,5.9,"Chez Cthulhu",7373,5.575,19.99,341,4
1845,6.05,"Caligula",7374,5.575,30,209,4
1846,6.12,"TAJ",7397,5.574,6.99,188,4
1847,5.69,"Frag",7401,5.574,34.99,1835,4
1848,7.3,"Gato Leader",7421,5.574,38.75,62,4
1849,5.97,"Slavika",7422,5.574,9.9,461,4
1850,5.75,"The Walking Dead: The Board Game",7427,5.574,39.99,1002,4
1851,5.68,"Rack-O",7503,5.573,12.5,2237,4
1852,6.22,"Metal Adventures",7526,5.572,49.99,134,4
1853,6.23,"HeroCard Orc Wars",7557,5.572,24.99,148,4
1854,6.13,"Palenque",7567,5.571,54.99,158,4
1855,5.69,"3 Wishes",7631,5.57,9.99,806,4
1856,5.75,"Geek Out!",7643,5.57,20.09,734,4
1857,6.92,"Rayguns and Rocketships",7647,5.57,74.99,112,4
1858,6.38,"Rhein: River Trade",7695,5.569,59.99,107,4
1859,6.53,"Apollo XIII",7713,5.569,40,112,4
1860,6.25,"Zombie Tsunami",7714,5.568,29.99,206,4
1861,5.95,"Bell-Bottomed Badassses on the Mean Streets of Funk",7738,5.568,19.99,216,4
1862,6.08,"Conquest of Speros",7749,5.568,24.99,169,4
1863,7.23,"Rick and Morty: The Pickle Rick Game",7792,5.567,45,57,4
1864,6.09,"Galaxy's Edge",7805,5.567,34.99,170,4
1865,5.68,"Ghooost!",7808,5.567,19.99,923,4
1866,5.86,"The Mysterious Forest",7826,5.567,29.99,326,4
1867,7.26,"Expedite",7847,5.566,45.99,73,4
1868,5.67,"Monopoly Express",7865,5.566,12.99,822,4
1869,7.11,"Borodino: Napoleon in Russia 1812",7874,5.566,67.48,64,4
1870,5.76,"Curses!",7882,5.565,24.99,526,4
1871,6.26,"Provincia Romana",7895,5.565,54.99,137,4
1872,5.97,"Whitewater",7900,5.565,34.99,208,4
1873,6.06,"INWO SubGenius",7901,5.565,16.95,201,4
1874,6.74,"Theomachy: The Warrior Gods",7904,5.565,34.99,87,4
1875,6.25,"Black Hat",7952,5.564,29.95,159,4
1876,5.85,"The Farming Game",8017,5.563,34.99,729,4
1877,5.85,"Moods",8018,5.563,89.99,376,4
1878,6.42,"Prime Climb",8072,5.562,35,112,4
1879,5.76,"Galactic Strike Force",8087,5.562,16.47,432,4
1880,5.66,"Clue",8136,5.561,12.99,14967,4
1881,5.92,"12 Days of Christmas",8148,5.561,11.99,216,4
1882,5.88,"The Village Crone",8161,5.561,49.99,300,4
1883,6.04,"Ace Detective",8167,5.561,39.99,163,4
1884,6.71,"Mini DiverCity",8186,5.56,19.99,94,4
1885,6.03,"FlipOut",8193,5.56,33.21,161,4
1886,6.07,"Krysis",8195,5.56,29.99,264,4
1887,6.09,"Rowboat",8231,5.56,12.99,163,4
1888,6.24,"Dicey Peaks",8239,5.56,30,148,4
1889,7.63,"Strike Them a Blow",8285,5.559,49,43,4
1890,6.11,"Scattergories Categories",8294,5.559,20,177,4
1891,6.67,"Comanauts",8312,5.559,69.95,75,4
1892,6.02,"Gunship: First Strike!",8339,5.558,49.95,226,4
1893,6.38,"Ravingspire",8359,5.558,79.99,135,4
1894,6.5,"Gang Rush Breakout",8360,5.558,74.99,92,4
1895,6.61,"Get Rich Quick",8377,5.558,29.95,66,4
1896,6.58,"Sorcerer & Stones",8378,5.558,34.95,74,4
1897,6.17,"Help Me!",8388,5.557,24.99,129,4
1898,5.64,"Dragon Slayer",8406,5.557,12.99,1554,4
1899,7.45,"Airfix Battles",8416,5.557,34.99,73,4
1900,5.92,"Zooscape",8417,5.557,19.95,198,4
1901,5.79,"Loch Ness",8428,5.557,34.99,361,4
1902,6.3,"Snow Time",8555,5.555,19.19,94,4
1903,6.46,"Nessos",8560,5.555,14.99,77,4
1904,7.18,"Builders of Blankenburg",8598,5.554,60,119,4
1905,6.62,"Riftwalker: A Storm Hollow Card Game",8615,5.554,20,85,4
1906,5.68,"Spy Alley",8636,5.554,36.99,875,4
1907,6.37,"Trenches of Valor",8653,5.554,17.95,92,4
1908,6.11,"Roll to the South Pole",8656,5.554,34.95,116,4
1909,5.93,"Get The Cheese!",8710,5.553,14.95,186,4
1910,5.82,"Nanofictionary",8724,5.553,16,270,4
1911,6.12,"Attack of the Jelly Monster",8754,5.552,19.99,116,4
1912,7.41,"No Retreat 2",8755,5.552,38.95,36,4
1913,6.19,"Galactic Destiny",8765,5.552,59.43,140,4
1914,6.15,"Outback",8780,5.552,34.99,111,4
1915,5.93,"Oh Captain!",8784,5.552,29.99,188,4
1916,5.82,"Ido",8789,5.552,49.95,251,4
1917,5.68,"Double or Nothing",8799,5.552,26.99,487,4
1918,5.75,"Pretense",8851,5.551,9.99,271,4
1919,6.2,"Romance of the Nine Empires",8868,5.551,39.99,131,4
1920,6.8,"Paul Koenig's Market Garden: Arnhem Bridge",8887,5.55,20.95,50,4
1921,6.89,"Ocean Labyrinth",8947,5.55,24.3,51,4
1922,6.46,"Hoyle's Games",8951,5.55,8.99,65,4
1923,5.96,"Credit Mobilier",8974,5.549,34.99,135,4
1924,5.95,"Chaos",9042,5.548,10,167,4
1925,6.09,"Scurvy Musketeers of the Spanish Main",9055,5.548,19.99,111,4
1926,6.59,"Renaissance Wars",9079,5.548,49.99,111,4
1927,5.69,"Fluxx: The Board Game",9100,5.547,29.99,506,4
1928,7.01,"The X-Files: Circle of Truth",9145,5.547,23.2,40,4
1929,5.74,"Message to the Czar",9157,5.547,29.99,327,4
1930,5.98,"Defenders of the Realm: Battlefields",9159,5.547,39.99,152,4
1931,5.84,"Tin Soldiers",9163,5.547,9.99,197,4
1932,5.83,"Easy Breezy Travel Agency",9281,5.545,11.99,199,4
1933,5.68,"Junior Labyrinth",9344,5.545,31.99,498,4
1934,6.36,"Orphan Black: The Card Game",9357,5.545,29.99,74,4
1935,5.8,"Big Manitou",9372,5.544,24.99,302,4
1936,6.29,"Star Trek HeroClix: Tactics",9386,5.544,4.99,106,4
1937,6.32,"Werebeasts",9400,5.544,24.95,88,4
1938,6.35,"The Last of the Independents",9455,5.543,39.99,86,4
1939,6.02,"Order Up",9480,5.543,29.99,122,4
1940,6.48,"Madness At Midnight",9488,5.543,64.99,59,4
1941,5.72,"Funglish",9549,5.542,22.99,326,4
1942,6.03,"Lupin the 3rd",9587,5.542,64.99,151,4
1943,6.83,"Battleground Historical Warfare: Second Punic War 218-201 BC",9603,5.542,24.95,42,4
1944,6.13,"Flashlights & Fireflies",9606,5.542,16.99,99,4
1945,6.05,"Pyramid: Home Game",9613,5.542,199.99,107,4
1946,5.82,"Trophy Buck",9614,5.542,9.95,235,4
1947,6.81,"Stipulations",9635,5.541,25,46,4
1948,5.98,"Swordfish",9638,5.541,60,156,4
1949,6.05,"Sumoku",9690,5.541,15.99,110,4
1950,5.85,"Three of a Crime",9721,5.54,9.99,155,4
1951,6.48,"Christmas Lights: A Card Game",9745,5.54,14.99,63,4
1952,6.46,"Clue: Game of Thrones",9766,5.54,49.99,93,4
1953,6.28,"V-Wars",9827,5.539,79.99,73,4
1954,6.03,"Scallywags",9845,5.539,15.99,126,4
1955,7.09,"Listography: The Game",9926,5.538,19.95,39,4
1956,6.35,"The Contender: The Game of Presidential Debate",9931,5.538,29.95,91,4
1957,6.65,"Risk: Star Trek 50th Anniversary Edition",9947,5.538,49.99,55,4
1958,6.71,"Breaking Bad: The Board Game",9962,5.538,39.99,120,4
1959,6.56,"Sports Dice: Baseball",9978,5.538,14.95,52,4
1960,5.65,"Crappy Birthday",9997,5.537,19.99,429,4
1961,5.72,"Minecraft Card Game?",10014,5.537,12.99,690,4
1962,6.96,"Overworld",10062,5.537,39.99,39,4
1963,6.56,"Miaui",10092,5.536,24.99,48,4
1964,6.11,"London Markets",10100,5.536,59.9,93,4
1965,5.9,"Back to the Future: An Adventure Through Time",10258,5.535,34.99,163,4
1966,5.8,"They Who Were 8",10296,5.535,25,141,4
1967,6.47,"Neon Gods",10330,5.534,59.95,53,4
1968,5.66,"Zombie Survival: The Board Game",10505,5.533,39.99,290,4
1969,5.62,"Mexican Train",10522,5.532,34.99,1585,4
1970,5.9,"Clue (Second Crime Scene Edition)",10554,5.532,12.99,223,4
1971,5.67,"Pig Pile",10599,5.532,15.99,368,4
1972,5.85,"Rocketmen: Axis of Evil",10641,5.531,3.99,161,4
1973,6.64,"Rick and Morty: The Ricks Must Be Crazy Multiverse Game",10666,5.531,12.55,47,4
1974,6.16,"Atari's Centipede",10685,5.531,39.99,77,4
1975,6.28,"Lagoonies",10692,5.531,39.95,53,4
1976,6.04,"duck! duck! SAFARI!",10726,5.53,24.99,80,4
1977,6.07,"If I'm Going Down...",10767,5.53,30,106,4
1978,5.74,"Batman: Arkham City Escape",10782,5.53,44.99,212,4
1979,5.59,"Celtica",10862,5.529,63.46,707,4
1980,6.13,"Game of Thrones: The Trivia Game",10993,5.528,39.95,83,4
1981,6.4,"Battleship Live",11034,5.527,59.99,42,4
1982,6.19,"Aachen: First to Fall",11215,5.526,19.76,51,4
1983,5.58,"Jenga",11234,5.525,25.99,9359,4
1984,6.49,"Highlander: The Board Game",11241,5.525,25,42,4
1985,5.66,"Temple Run: Danger Chase",11257,5.525,19.99,259,4
1986,5.94,"Sector 41",11274,5.525,39.99,123,4
1987,5.79,"Scene It? 007",11321,5.525,24.99,132,4
1988,5.58,"Labyrinth: The Card Game",11345,5.524,11.99,1220,4
1989,5.84,"Four Taverns",11355,5.524,29.99,126,4
1990,5.63,"Lunch Money",11518,5.523,19.99,2488,4
1991,6.32,"Coraxis & Co.",11534,5.523,39.99,38,4
1992,5.87,"3-D Chess",11583,5.522,48.3,118,4
1993,5.62,"Stocks & Bonds",11589,5.522,25,564,4
1994,5.91,"Super-Vampire",11642,5.522,39.9,101,4
1995,5.76,"Balloon Pop!",11683,5.521,14.95,107,4
1996,6.83,"Cache Me If You Can!: The Geocaching Board Game",11739,5.521,39.95,37,4
1997,5.62,"Cinq-O",11794,5.52,9.99,272,4
1998,5.68,"Twilight Squabble",11804,5.52,14.99,248,4
1999,6.04,"Back to the Future: OUTATIME",11818,5.52,19.99,80,4
2000,6.17,"Dungeon Venture",11823,5.52,67.5,46,4
2001,5.9,"Tiffin",11826,5.52,39.95,80,4
2002,5.84,"Ender's Game: Battle School",11850,5.52,24.99,59,4
2003,6.41,"Brew Dice",11921,5.519,14.95,43,4
2004,6,"Schatz-Rabatz",11938,5.519,24.99,56,4
2005,5.83,"Ticked Off",12017,5.518,24.99,91,4
2006,5.88,"The Mystery of the Templars",12030,5.518,65,131,4
2007,6.21,"Turning Point",12037,5.518,49.95,34,4
2008,5.78,"Alan's Adventureland",12080,5.518,49.95,81,4
2009,6.14,"Battleship Movie Edition",12086,5.518,49.99,51,4
2010,6.08,"Ugah Ugah!",12103,5.517,14.99,37,4
2011,5.61,"Innsmouth Escape",12111,5.517,39.99,230,4
2012,5.63,"Chromino",12163,5.517,32.4,346,4
2013,5.76,"Square Shooters",12172,5.517,19.99,184,4
2014,5.74,"The Princess Bride: A Battle of Wits",12176,5.517,25,114,4
2015,5.85,"Jungle Speed: Silver",12179,5.517,12.99,60,4
2016,6.27,"Blood & Sand",12303,5.516,59.95,32,4
2017,5.72,"Star Wars: The Interactive Video Board Game",12317,5.516,69.99,171,4
2018,5.93,"Terzetto",12331,5.515,21.99,41,4
2019,5.71,"Scene It? Movie Deluxe",12411,5.515,34.99,177,4
2020,5.93,"Blindside",12426,5.514,29.99,31,4
2021,5.64,"Rocket Jockey",12430,5.514,14.99,140,4
2022,6.19,"Yummy World: Party at Picnic Palace",12463,5.514,14.99,30,4
2023,5.68,"The Cat Game",12497,5.514,19.99,98,4
2024,5.96,"FrankenDie",12521,5.513,28,55,4
2025,5.75,"Solaris",12556,5.513,49.95,67,4
2026,5.62,"Doodle Dice",12589,5.513,10.6,387,4
2027,5.74,"Robot Face Race",12648,5.512,19.99,64,4
2028,5.84,"Hollywood Game Night Party Game",12704,5.512,19.99,50,4
2029,5.69,"Martians!!!",12742,5.512,29.99,158,4
2030,6.01,"Risk: Marvel Cinematic Universe",12771,5.511,49.99,35,4
2031,5.67,"Justice League: Axis of Villains Strategy Game",12782,5.511,24.99,207,4
2032,5.69,"Pirate King",12828,5.511,33.98,250,4
2033,5.56,"The Lord of the Rings: Nazgul",12897,5.51,84.99,206,4
2034,5.86,"Quadefy",12904,5.51,29.99,44,4
2035,5.59,"Seven Card Samurai",12918,5.51,19.99,158,4
2036,5.69,"Dizios",12934,5.51,19.99,95,4
2037,5.63,"The Heavens of Olympus",12942,5.51,44.99,128,4
2038,5.55,"Time Pirates",12986,5.509,32.95,248,4
2039,5.65,"Silent But Deadly Night",13005,5.509,24.95,77,4
2040,5.65,"Knock Your Blocks Off",13030,5.509,16.99,73,4
2041,5.62,"Launch Pad",13102,5.508,24.99,173,4
2042,5.59,"Maximum Throwdown",13116,5.508,19.99,421,4
2043,5.6,"Borneo",13175,5.507,35,169,4
2044,5.58,"Scene It? Seinfeld",13199,5.507,39.99,163,4
2045,5.68,"Space Pirates",13218,5.507,59.99,145,4
2046,5.93,"Tower of London",13232,5.507,24.99,40,4
2047,5.76,"75 Gnom' Street",13249,5.507,49.99,54,4
2048,6.03,"Gladiatori",13403,5.505,54.99,73,4
2049,5.54,"Texas Zombies",13404,5.505,24.99,103,4
2050,5.6,"Laser Battle",13413,5.505,34.99,143,4
2051,5.89,"Mine All Mines",13416,5.505,34.99,32,4
2052,5.69,"CrossWays",13463,5.505,24.99,39,4
2053,5.59,"Ranking",13475,5.505,39.99,188,4
2054,5.52,"Xoom Cubes",13512,5.504,15.95,30,4
2055,5.69,"Hedbanz Act Up!",13521,5.504,19.99,40,4
2056,5.8,"NCIS: The Board Game",13541,5.504,24.99,45,4
2057,5.74,"Galaxy Command",13583,5.503,38.49,54,4
2058,5.64,"Killer Bunnies and the Quest for the Magic Carrot: Remix",13601,5.503,34.95,201,4
2059,5.71,"Electronic Catch Phrase: Music Edition",13621,5.503,25.99,75,4
2060,5.63,"Jim Henson's The Dark Crystal: Board Game",13906,5.5,50,53,4
2061,5.61,"Scene it? Disney Deluxe Edition",13918,5.5,34.99,51,4
2062,5.57,"Michelangelo",13936,5.5,29.99,43,4
2063,5.5,"History's Mysteries Card Game",13939,5.5,12,61,4
2064,5.67,"HeroCard Galaxy",13957,5.5,19.99,61,4
2065,5.62,"Unita",14087,5.498,49.99,112,4
2066,5.51,"Bejeweled",14123,5.498,19.99,77,4
2067,5.47,"Triplica",14167,5.497,14.99,45,4
2068,5.53,"Firefly: Shiny Dice",14183,5.497,29.99,480,4
2069,5.53,"Hurry'Cup!",14187,5.497,42.99,301,4
2070,5.52,"Gearworld: The Borderlands",14193,5.497,49.99,326,4
2071,5.54,"Operation: Kindergarten",14330,5.496,55,58,4
2072,5.56,"3012",14341,5.495,44.99,273,4
2073,5.75,"Vampire Werewolf Fairies",14350,5.495,17.99,45,4
2074,5.7,"The Lost Dutchman",14404,5.495,29.99,82,4
2075,5.48,"Sequence Dice",14409,5.494,10.99,168,4
2076,5.36,"Jungli-La",14437,5.494,19.57,54,4
2077,5.48,"MidEvil",14455,5.494,23.99,435,4
2078,5.56,"We Didn't Playtest This At All",14456,5.494,15,2654,4
2079,5.48,"Pipeline",14472,5.494,24.99,143,4
2080,5.35,"Feed the Woozle",14474,5.494,19.99,57,4
2081,5.41,"Dragon Valley",14499,5.493,34.99,96,4
2082,5.45,"Monopoly: The Walking Dead – Survival Edition",14511,5.493,51.99,70,4
2083,5.51,"Democrazy",14513,5.493,21.95,1114,4
2084,5.63,"Monopoly City",14514,5.493,39.99,841,4
2085,5.53,"Dwarven Dig!",14530,5.493,39.99,311,4
2086,5.38,"Banana Party",14557,5.493,34.99,66,4
2087,5.43,"Orcz",14603,5.492,24.99,271,4
2088,5.99,"Collateral Damage",14609,5.492,39.99,47,4
2089,5.44,"Disney Eye Found It!",14666,5.491,19.99,103,4
2090,5.53,"Imaginiff",14709,5.491,29.99,1322,4
2091,5.39,"That's What She Said Game",14720,5.49,24.99,67,4
2092,5.34,"Skip-Bo junior",14746,5.49,9.99,71,4
2093,5.57,"Balance of Power",14749,5.49,14.13,104,4
2094,5.44,"Scene It? TV",14763,5.49,34.99,176,4
2095,5.22,"Star Wars Galactic Dice Game",14782,5.49,6.99,67,4
2096,5.31,"Monopoly: Clone Wars",14819,5.489,19.99,80,4
2097,5.26,"Spin & Trap",14840,5.489,24.95,43,4
2098,5.38,"Mystery! Motive for Murder",14847,5.488,35,89,4
2099,4.85,"Farkle Frenzy",14883,5.488,21.99,30,4
2100,5.53,"Scene It? Movie",14918,5.487,39.99,1358,4
2101,5.46,"Battleship Express",14949,5.487,12.99,295,4
2102,4.98,"Simon Flash",14951,5.487,29.99,30,4
2103,5.56,"The Voting Game",14962,5.487,25,200,4
2104,5.48,"Star Wars Miniatures: Starship Battles",14991,5.486,39.99,409,4
2105,5.51,"Blurt!",14992,5.486,25,262,4
2106,5.47,"Blockhead!",14993,5.486,12.99,253,4
2107,5.41,"Spooky Castle",15004,5.486,39.9,87,4
2108,5.32,"UnNatural Selection",15010,5.486,10.95,89,4
2109,5.4,"Bravest Warriors Co-operative Dice Game",15080,5.485,24.99,137,4
2110,5.41,"Bugs & Co",15081,5.485,15,171,4
2111,5.16,"Robotech RPG Tactics",15120,5.484,89.99,107,4
2112,5.46,"Rail Raiders Infinite",15165,5.483,49.95,208,4
2113,5.52,"Tripoley",15207,5.483,22,705,4
2114,5.5,"Bear Valley",15230,5.482,24.95,314,4
2115,5.36,"Husker Du?",15254,5.482,11.99,86,4
2116,5.03,"Saqqara",15271,5.481,54.99,50,4
2117,5.44,"Trivial Pursuit: Volume 6",15293,5.481,29.99,236,4
2118,5.12,"Recess!",15303,5.481,24.95,99,4
2119,5.37,"Sanitarium",15402,5.479,25,158,4
2120,5.23,"CUPONK",15416,5.479,14.99,91,4
2121,5.09,"Barbie Queen of the Prom Game",15429,5.478,29.99,40,4
2122,5.22,"Killer Bunnies and the Ultimate Odyssey",15432,5.478,35,92,4
2123,5.41,"High School Drama!",15434,5.478,22.99,169,4
2124,5.38,"FLY",15466,5.478,6.99,242,4
2125,5.51,"Electronic Mall Madness",15486,5.477,39.99,292,4
2126,5.39,"The Impossible Machine",15497,5.477,14.99,280,4
2127,5.49,"Scene It? Disney",15501,5.477,39.99,394,4
2128,5.53,"Trivial Pursuit: Genus IV",15504,5.477,59.99,935,4
2129,5.59,"Bears vs Babies",15508,5.477,30,1926,4
2130,5.06,"Hirelings: The Ascent",15516,5.476,34.99,56,4
2131,5.25,"The Hunger Games: Training Days",15527,5.476,29.99,119,4
2132,5.05,"Those Pesky Garden Gnomes",15570,5.475,29.99,65,4
2133,5.12,"Scene It? Sports powered by ESPN",15583,5.475,34.99,70,4
2134,5.15,"RuneCast",15588,5.475,49.99,44,4
2135,5.16,"Fish or Cut Bait",15626,5.474,14.99,103,4
2136,5.21,"Tuchulcha",15632,5.474,24.99,155,4
2137,5.5,"Mastermind",15664,5.473,16.99,5153,4
2138,5.31,"Godzilla: Kaiju World Wars",15672,5.472,69.99,167,4
2139,5.26,"Monopoly: Star Wars",15746,5.471,24.99,185,4
2140,5.46,"Car Wars: The Card Game",15770,5.47,24.99,700,4
2141,5.4,"The Walking Dead Card Game",15786,5.469,14.99,459,4
2142,5.37,"The Market of Alturien",15825,5.468,49.99,367,4
2143,5.49,"Harry Potter and the Sorcerer's Stone   Mystery at Hogwarts Game",15833,5.468,84.99,402,4
2144,4.53,"Roman Taxi",15839,5.468,29.99,43,4
2145,4.73,"Triology",15855,5.467,19.99,56,4
